country_code,year,total_guests,total_overnights,hotel_guests,hotel_overnights,total_middle_east,total_south_asia,total_other_region_not_classified,total_nationals_residing_abroad,total_regions,total_africa,total_americas,total_east_asia_pacific,total_europe,total_region_arrivals,overnight_visitors,same_day_visitors,same_day_cruise_passengers,total_by_purpose,visitors_personal,visitors_business_professional,total_arrivals_transport,arrivals_by_air,arrivals_by_water,arrivals_by_land,total_inbound_tourism_expenditure,travel_inbound_tourism_expenditure,transport_inbound_tourism_expenditure,total_domestic_trip_visitors,domestic_trip_overnight_visitors,domestic_trip_same_day_visitors,total_guests_domestic,total_overnights_domestic,hotel_guests_domestic,hotel_overnights_domestic,total_departures,departures_overnight_visitors,departures_same_day_visitors,outbound_total_expenditure,outbound_travel_expenditure,outbound_transport_expenditure,establishments,rooms,bed_places,occupancy_rate_per_room,occupancy_rate_per_bed_place,avg_stay_length,available_capacity,total_tourism_employees,employees_visitor_accomodation_services,employees_other_accomodation_services,employees_food_and_beverage_service,employees_passenger_transportation,employees_travel_agencies,employees_other_tourism_industries
458.0,2005,,,21448.0,,145.0,321.0,257.0,,16430.0,128.0,275.0,14686.0,618.0,24209.0,16431.0,7778.0,,14644.0,12361.0,2283.0,15420.0,2846.0,449.0,12125.0,10389.0,8846.0,1543.0,,,,,,29926.0,,,,,4339.0,3711.0,628.0,2269.0,155356.0,,63.6,,,,,99,,,,14.9,
458.0,2006,,,22457.0,,174.0,390.0,362.0,,17546.0,157.0,312.0,15478.0,673.0,25298.0,17547.0,7751.0,,16236.0,13932.0,2304.0,16236.0,3348.0,523.0,12365.0,12280.0,10427.0,1853.0,,,,,,31900.0,,,,,5085.0,4257.0,828.0,2336.0,157251.0,,65.5,,,,,99.7,,,,15,
458.0,2007,,,25395.0,,225.0,687.0,795.0,,20974.0,308.0,472.0,17657.0,830.0,28325.0,20973.0,7352.0,,20973.0,17986.0,2987.0,19217.0,4032.0,1005.0,14180.0,17948.0,14050.0,3898.0,,,,,,36254.0,,,,,6600.0,5601.0,999.0,2360.0,160327.0,,70.0,,,,,103.4,,,,,
458.0,2008,,,28276.0,,216.0,826.0,539.0,,22052.0,127.0,345.0,18973.0,1026.0,25321.0,22052.0,3269.0,,22052.0,18921.0,3131.0,19762.0,4883.0,832.0,14047.0,18553.0,15293.0,3260.0,63283.0,29380.0,33903.0,,,40610.0,,,,,7724.0,6709.0,1015.0,2373.0,165739.0,,66.3,,,,,101,,,,18.2,
458.0,2009,,,28443.0,,197.0,930.0,92.0,,23646.0,85.0,346.0,20830.0,1166.0,31509.0,23646.0,7863.0,,,,,,,,,17231.0,15798.0,1433.0,90505.0,35524.0,54981.0,,,32920.0,,,,,7196.0,6508.0,688.0,2373.0,168844.0,,60.9,,,,,104.6,,,,,
458.0,2010,,,25596.0,,167.0,997.0,290.0,,24577.0,42.0,343.0,21605.0,1133.0,,24577.0,,,,,,,,,,19619.0,18152.0,1467.0,137853.0,43818.0,94035.0,,,27535.0,,,,,9258.0,8324.0,934.0,2367.0,168497.0,,59.3,,,,2094.7,176.2,,647.6,143.5,22.8,1104.6
458.0,2011,,,26019.0,,237.0,1125.0,98.0,,24714.0,111.0,340.0,21667.0,1136.0,,24714.0,,,,,,,,,,21338.0,19649.0,1689.0,162835.0,51543.0,111292.0,,,27737.0,,,,,11136.0,10180.0,956.0,2707.0,193340.0,,60.6,,,,2478.4,176.1,,743.4,139.5,33.5,1385.9
458.0,2012,,,26171.0,,266.0,1185.0,14.0,,25033.0,99.0,362.0,21946.0,1161.0,,25033.0,,,,,,,,,,21711.0,20251.0,1460.0,174448.0,55364.0,119084.0,,,29901.0,,,,,13165.0,12217.0,948.0,2724.0,195445.0,,62.4,,,,2565.6,188.7,,746.4,152.9,28,1449.6
458.0,2013,,,22860.0,,274.0,1156.0,12.0,,25715.0,101.0,377.0,22568.0,1227.0,,25715.0,,,,,,25715.3,7095.7,737.6,17882.0,23283.0,21500.0,1783.0,193274.0,63115.0,130119.0,,,34270.0,,,,,13377.0,12236.0,1141.0,3094.0,209527.0,,62.6,,,,2676,180.8,,831.7,153.5,31.7,1478.3
458.0,2014,,,26289.0,,313.0,1382.6,15.2,,27437.300000000003,108.3,399.6,23846.4,1372.2,,27437.0,,,,,,27437.300000000003,7789.0,836.6,18811.7,24469.0,22600.0,1869.0,217452.0,71735.0,145717.0,,,45377.0,,,,,13893.0,12442.0,1451.0,4072.0,262021.0,,63.6,,,,2859.9,231.2,,900.7,154.6,37.4,1536
458.0,2015,,,25571.0,,278.5,1163.4,14.2,,25721.300000000003,96.1,360.1,22566.7,1242.3,,25721.0,,,,,,25721.2,7450.4,971.4,17299.4,19194.0,17666.0,1528.0,235191.0,80563.0,154628.0,,,45942.0,,,,,11599.0,10708.0,891.0,4799.0,304721.0,,61.9,,,,2898.8,184.1,,912.7,159.2,32.7,1610.1
458.0,2016,,,25909.0,,270.5,958.6,3.8,,26757.3,79.7,322.3,23992.5,1129.9,,26757.0,,,,,,26757.0,6192.0,1368.0,19197.0,19682.0,18085.0,1597.0,253878.0,84712.0,169166.0,,,46437.0,,,,,11339.0,10472.0,867.0,4961.0,321972.0,,60.9,,,,3181.8,207.4,,1002.6,164.5,35.8,1771.5
458.0,2017,,,28030.0,,219.4,849.5,1.4,,25948.4,75.0,308.6,23384.2,1110.3,,25948.0,,,,,,25948.4,6606.3,1059.8,18282.3,20311.0,18385.0,1926.0,276148.0,91500.0,184648.0,,,49246.0,,,,,12145.0,10829.0,1316.0,4512.0,292293.0,,60.6,,,,3308.6,210.5,,1087,162.5,40.1,1808.5
458.0,2018,,,30001.0,,280.7,963.7,2.7,,25832.4,119.4,389.8,22866.6,1209.5,,25832.0,,,,,,25832.300000000003,8965.4,1179.5,15687.400000000001,21775.0,19608.0,2167.0,302415.0,101547.0,200868.0,,,52419.0,,,,,13207.0,12127.0,1080.0,4750.0,308207.0,,60.8,,,,3471.1000000000004,222.4,,1183,171.3,38.7,1855.7
458.0,2019,,,28836.0,,298.1,1142.4,2.7,,26100.800000000003,126.8,406.7,22905.9,1218.2,35046.0,26101.0,8945.0,,,,,26100.7,9613.9,1289.2,15197.6,22200.0,19828.0,2372.0,332378.0,113673.0,218705.0,,,51093.0,,,,,13694.0,12385.0,1309.0,5382.0,340547.0,,58.8,,,,3561.8,233.8,,1237.7,177.3,40.7,1872.3
458.0,2020,,,4701.0,,53.5,216.8,0.6,,4332.8,20.8,76.7,3692.6,271.8,6102.0,4333.0,1769.0,,,,,4333.0,1648.0,313.0,2372.0,3373.0,2991.0,382.0,146990.0,48286.0,98704.0,,,30704.0,,,,,5190.0,4787.0,403.0,5339.0,332817.0,,30.9,,,,3457.5,208.5,,1191.6,165.2,34.1,1858.1
458.0,2021,,,188.7,,3.8,9.1,0.1,,134.79999999999998,2.4,2.9,107.7,8.8,399.0,135.0,265.0,,,,,134.7,69.3,1.6,63.8,117.0,78.0,39.0,72399.0,15542.0,56857.0,,,19872.0,,,,,3797.0,3663.0,134.0,5170.0,323491.0,,28.2,,,,3520.1499999999996,196.35,,1245.5,162.1,26.3,1889.9
458.0,2022,,,,,,,,,,,,,,19016.0,10071.0,8945.0,,,,,,,,,7816.0,6315.0,1501.0,207785.0,71916.0,135869.0,,,,,,,,6990.0,6645.0,345.0,,,,,,,,,,,,,,
461.0,1995,,,,,,,1.1,,9.9,,4.3,,4.5,25.0,10.0,15.0,,,,,10.0,7.2,2.8,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,
461.0,1996,,,,,,,1.3,,9.8,,4.5,,4.0,24.3,9.8,14.5,,,,,9.8,7.3,2.5,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,
461.0,1997,,,,,,,1.3,,10.5,,4.5,,4.7,28.6,10.6,18.0,,,,,10.6,8.1,2.5,,,,,,,,,,,,,,,,,,,186.0,,,,,,,,,,,,
461.0,1998,,,,,,,1.2,,10.6,,4.7,,4.7,25.4,10.6,14.8,,,,,10.6,7.8,2.8,,,,,,,,,,,,,,,,,,,91.0,,,,,,,,,,,,
461.0,1999,,,,,,,1.2,,9.2,,4.2,,3.8,24.3,9.3,15.0,,,,,9.2,6.9,2.3,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,
461.0,2000,,,,,,,1.2,,9.1,,4.1,,3.8,24.4,9.1,15.3,,,,,9.1,6.2,2.9,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,
461.0,2001,,,,,,,0.6,,9.0,,4.4,,4.0,23.9,9.0,14.9,,,,,9.0,5.9,3.1,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,
461.0,2002,,,,,,,1.8,,10.8,,4.4,,4.6,21.5,10.8,10.7,,,,,10.8,7.9,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2003,,,,,,,1.8,,10.3,,4.1,,4.4,20.5,10.3,10.2,,,,,10.3,6.8,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2004,,,,,,,1.6,,10.999999999999998,,4.8,,4.6,23.2,11.0,12.2,,,,,11.0,7.3,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2005,,,,,,,0.6,,11.4,,5.3,,5.5,24.9,11.5,13.4,,,,,11.5,7.4,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2006,,,,,,,0.7,,11.0,,5.1,,5.2,22.9,11.0,11.9,,,,,11.0,6.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2007,,,,,,,0.8,,11.700000000000001,,5.7,,5.2,21.7,11.7,10.0,,,,,11.6,7.0,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2008,,,,,,,,,12.0,,6.4,,5.6,22.5,12.0,10.5,,,,,12.0,7.1,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2009,,,,,,,,,12.0,,5.9,,6.1,23.7,12.0,11.7,,,,,12.0,7.7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2010,,,,,,,,,12.3,,6.0,,6.3,22.5,12.3,10.2,,,,,12.3,8.0,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461.0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462.0,1995,,,,2725.0,1.0,26.0,,,315.0,8.0,4.0,49.0,227.0,,315.0,,,315.0,315.0,,315.0,315.0,,,,211.0,,,,,,,,,,32.0,,41.0,31.0,10.0,189.0,6156.0,12312.0,,70.5,8.4,,,,,,,,
462.0,1996,,,,3039.0,1.0,20.0,,,339.0,8.0,4.0,53.0,253.0,,339.0,,,339.0,339.0,,339.0,339.0,,,,266.0,,,,,,,,,,32.0,,48.0,38.0,10.0,199.0,6736.0,13472.0,,72.8,9.0,,,,,,,,
462.0,1997,,,,3271.0,1.0,16.0,,,365.0,8.0,6.0,61.0,273.0,,366.0,,,366.0,366.0,,366.0,366.0,,,,286.0,,,,,,,,,,33.0,,51.0,40.0,11.0,198.0,7016.0,14031.0,,77.4,8.9,,,,,,,,
462.0,1998,,,,3467.0,1.0,19.0,,,395.0,7.0,6.0,57.0,305.0,,396.0,,,396.0,396.0,,396.0,396.0,,,,303.0,,,,,,,,,,37.0,,55.0,42.0,13.0,215.0,8015.0,16096.0,,76.2,8.8,,,,,,,,
462.0,1999,,,,3718.0,1.0,19.0,,,429.0,2.0,6.0,61.0,340.0,,430.0,,,430.0,430.0,,430.0,430.0,,,,314.0,,,,,,,,,,42.0,,58.0,45.0,13.0,223.0,8762.0,17531.0,,69.7,8.7,,,,,,,,
462.0,2000,,,,3937.0,1.0,21.0,,,466.0,2.0,7.0,73.0,362.0,,467.0,7.0,7.0,467.0,467.0,,467.0,467.0,,,,321.0,,,,,,,,,,42.0,,60.0,46.0,14.0,229.0,9365.0,18730.0,,68.16,8.43,,,,,,,,
462.0,2001,,,,3933.0,2.0,17.0,,,461.0,2.0,7.0,69.0,364.0,,461.0,5.0,5.0,461.0,461.0,,461.0,461.0,,,,327.0,,,,,,,,,,41.0,,59.0,45.0,14.0,208.0,9383.0,18765.0,,65.61,8.53,,,,,,,,
462.0,2002,,,,4067.0,3.0,20.0,,,483.0,3.0,7.0,77.0,373.0,,485.0,3.0,3.0,485.0,485.0,,485.0,485.0,,,,337.0,,,,,,,,,,43.0,,60.0,46.0,14.0,208.0,9414.0,18827.0,,68.98,8.4,,,,,,,,
462.0,2003,,,,4705.0,4.0,21.0,,,564.0,4.0,8.0,84.0,443.0,,564.0,4.0,4.0,564.0,564.0,,564.0,564.0,,,,402.0,,,,,,,,,,44.0,,60.0,46.0,14.0,232.0,9555.0,19110.0,,77.23,8.35,,,,,,,,
462.0,2004,,,,5110.0,5.0,22.0,,,617.0,5.0,9.0,100.0,476.0,,617.0,4.0,4.0,617.0,617.0,,617.0,617.0,,,,471.0,,,,,,,,,,61.0,,75.0,56.0,19.0,236.0,9798.0,19595.0,,83.93,8.29,,,,,,,,
462.0,2005,,,,3300.0,2.0,19.0,,,394.0,3.0,7.0,56.0,307.0,,395.0,4.0,4.0,395.0,395.0,,395.0,395.0,,,,826.0,,,,,,,,,,77.0,,94.0,70.0,24.0,245.0,10100.0,20198.0,,64.39,8.35,,,,,,,,
462.0,2006,,,,4822.0,4.0,23.0,,,602.0,4.0,11.0,102.0,458.0,,602.0,3.0,3.0,602.0,602.0,,602.0,602.0,,,,1235.0,,,,,,,,,,74.0,,106.0,78.0,28.0,235.0,10254.0,20505.0,,81.4,8.02,,,,,,,,
462.0,2007,,,,5293.0,6.0,30.0,,,675.0,5.0,14.0,125.0,495.0,,676.0,6.0,6.0,676.0,676.0,,676.0,676.0,,,,1515.0,,,,,,,,,,102.0,,152.0,122.0,30.0,260.0,11094.0,22187.0,,82.76,8.51,,,,,,,,
462.0,2008,,,,5447.0,9.0,29.0,,,683.0,6.0,14.0,127.0,498.0,,683.0,2.0,2.0,683.0,683.0,,683.0,683.0,,,,1559.0,,,,,,,,,,123.0,,211.0,167.0,44.0,274.0,11732.0,23464.0,,77.83,7.97,,,,,,,,
462.0,2009,,,,5147.0,10.0,26.0,,,656.0,5.0,15.0,138.0,462.0,,656.0,3.0,3.0,656.0,656.0,,656.0,656.0,,,,1473.0,,,,,,,,,,,,212.0,174.0,38.0,279.0,12489.0,24978.0,,70.22,8.56,,,,,,,,
462.0,2010,,,,5986.0,12.0,36.0,,,792.0,6.0,19.0,214.0,505.0,,792.0,0.5,0.5,792.0,792.0,,792.0,792.0,,,,1713.0,,,,,,,,,,,,252.0,205.0,47.0,296.0,12851.0,25701.0,,73.8,7.4,,,,,,,,
462.0,2011,,,,6529.0,14.0,46.0,,,931.0,6.0,24.0,303.0,538.0,,931.0,0.2,0.2,931.0,931.0,,931.0,931.0,,,1966.0,1940.0,26.0,,,,,,,,,,,231.0,184.0,47.0,315.0,13448.0,26896.0,,73.1,7.0,,,,,,,,
462.0,2012,,,,6451.0,22.0,45.0,,,958.0,7.0,27.0,339.0,518.0,,958.0,9.0,9.0,958.0,958.0,,958.0,958.0,,,2032.0,1958.0,74.0,,,,,,,,,,,207.0,164.0,43.0,353.0,14060.0,28120.0,,70.6,6.7,,,,,,,,
462.0,2013,,,,7058.0,32.0,57.0,,,1125.0,8.0,33.0,468.0,527.0,,1125.0,2.0,2.0,1125.0,1125.0,,1125.0,1125.0,,,2422.0,2335.0,87.0,,,,,,,,,,,252.0,204.0,48.0,429.0,15066.0,30133.0,,74.0,6.3,,,,,,,,
462.0,2014,,,,7290.0,37.2,67.3,,,1204.5,8.1,41.0,521.6,529.3,,1205.0,,,1205.0,1205.0,,1205.0,1205.0,,,2811.0,2696.0,115.0,,,,,,,,,,,271.0,208.0,63.0,511.0,15837.0,31673.0,,74.5,6.1,,,,,,,,
462.0,2015,,,,6977.0,42.0,78.0,,,1234.0,9.2,46.6,522.2,536.0,,1234.0,,,1234.0,1234.0,,1234.0,1234.0,,,2691.0,2569.0,122.0,,,,,,,,,,,309.0,253.0,56.0,616.0,17052.0,34105.0,,69.0,5.7,,,,,,,,
462.0,2016,,,,7140.0,51.3,101.1,,,1285.8,10.8,50.5,496.9,575.2,,1286.0,,,1286.0,1286.0,,1286.0,1286.0,,,2640.0,2506.0,134.0,,,,,,,,,,,347.0,284.0,63.0,630.0,17664.0,35328.0,,68.0,5.6,,,,,,,,
462.0,2017,,,,8596.0,49.2,111.8,,,1389.5,14.7,62.0,505.4,646.4,,1390.0,,,1390.0,1390.0,,1390.0,1390.0,,,2771.0,2744.0,27.0,,,,,,,,,,,369.0,308.0,61.0,729.0,20286.0,40572.0,,61.0,6.2,,,,,,,,
462.0,2018,,,,9478.0,52.1,115.1,,,1484.1999999999998,15.4,68.8,506.4,726.4,,1484.0,,,1484.0,1484.0,,1484.0,1484.0,,,3054.0,3028.0,26.0,,,,,,,,,,,414.0,338.0,76.0,813.0,21885.0,43770.0,,62.1,6.4,,,,,,,,
462.0,2019,,,,10688.0,60.0,192.7,,,1702.5,18.7,84.8,512.4,833.9,,1703.0,,,1703.0,1703.0,,1703.0,1703.0,,,3171.0,3157.0,14.0,,,,,,,,,,,431.0,349.0,82.0,924.0,24928.0,49864.0,,62.3,6.3,,,,,,,,
462.0,2020,,,,3985.0,26.3,70.2,,,555.4,6.5,32.1,72.0,348.3,,555.0,,,555.0,555.0,,555.0,555.0,,,1408.0,1398.0,10.0,,,,,,,,,,,126.0,112.0,14.0,550.0,21097.0,42194.0,,25.7,7.2,,,,,,,,
462.0,2021,,,,10073.0,91.4,316.5,,,1321.6,27.5,88.9,24.9,772.4,,1322.0,,,1322.0,1322.0,,1322.0,1322.0,,,3525.0,3508.0,17.0,,,,,,,,,,,177.0,153.0,24.0,929.0,26580.0,53160.0,,56.1,8.8,,,,,,,,
462.0,2022,,,,12195.0,80.0,284.3,,,1675.2,28.0,121.1,139.1,1022.7,,1675.0,,,1675.0,1675.0,,1675.0,1675.0,,,4513.0,4498.0,15.0,,,,,,,,,,,368.0,308.0,60.0,1212.0,29567.0,59132.0,,58.9,8.0,,,,,,,,
466.0,1995,,,42.0,102.0,,,,,39.0,12.0,5.0,,22.0,,42.0,,,,,,42.0,42.0,,,26.0,25.0,1.0,,,,,,,,,,,74.0,49.0,25.0,76.0,1683.0,2057.0,39.98,,2.39,,,,,,,,
466.0,1996,,,98.0,194.0,,,,,50.0,12.0,6.0,1.0,31.0,,98.0,,,,,,98.0,98.0,,,27.0,24.0,3.0,,,,,,,,,,,69.0,40.0,29.0,85.0,1744.0,2165.0,50.94,,2.0,,,,,,,,
466.0,1997,,,75.0,148.0,,,,,61.0,14.0,7.0,2.0,38.0,,75.0,,,,,,75.0,75.0,,,25.0,23.0,2.0,,,,,,,,,,,65.0,38.0,27.0,96.0,1912.0,2278.0,43.94,,1.97,,,,,,,,
466.0,1998,,,83.0,163.0,,,6.0,,83.0,18.0,8.0,2.0,49.0,,83.0,,,,,,83.0,83.0,,,28.0,25.0,3.0,,,,,,,3.0,,,,67.0,38.0,29.0,110.0,1988.0,2544.0,35.71,,1.96,,,,,,,,
466.0,1999,,,82.0,165.0,1.0,,5.0,,82.0,16.0,9.0,1.0,50.0,,82.0,,,,,,82.0,82.0,,,36.0,30.0,6.0,,,,,,,5.0,,,,65.0,40.0,25.0,116.0,2271.0,2875.0,34.19,,3.0,,,,,,,,
466.0,2000,,,86.0,174.0,2.0,,7.0,,86.0,19.0,9.0,1.0,48.0,,86.0,,,,,,86.0,86.0,,,47.0,40.0,7.0,,,,,,,6.0,,,,66.0,40.0,26.0,120.0,2748.0,3076.0,35.06,,2.0,,,,,,,,
466.0,2001,,,89.0,178.0,2.0,,7.0,,88.0,19.0,8.0,1.0,51.0,,89.0,,,,,,89.0,89.0,,,91.0,88.0,3.0,,,,,,,7.0,,,,65.0,36.0,29.0,134.0,2816.0,3146.0,34.0,,2.0,,,,,,,,
466.0,2002,,,96.0,193.0,3.0,,6.0,,96.0,21.0,9.0,1.0,56.0,,96.0,,,,,,96.0,96.0,,,105.0,104.0,1.0,,,,,,,9.0,,,,62.0,36.0,26.0,218.0,3492.0,5349.0,36.5,,2.0,,,,,,,,
466.0,2003,,,110.0,229.0,3.0,,6.0,,110.0,28.0,9.0,1.0,63.0,,110.0,,,,,,110.0,110.0,,,136.0,128.0,8.0,,38.0,,,,38.0,54.0,,,,94.0,48.0,46.0,244.0,3907.0,5066.0,38.0,,2.0,,,,,,,,
466.0,2004,,,113.0,291.0,2.0,,2.0,,112.0,29.0,12.0,3.0,64.0,,113.0,,,,,,113.0,113.0,,,142.0,140.0,2.0,,36.0,,,,36.0,64.0,,,,125.0,66.0,59.0,242.0,4659.0,5546.0,40.0,,2.8,,,,,,,,
466.0,2005,,,143.0,310.0,1.0,,9.0,,142.0,36.0,13.0,2.0,81.0,,143.0,,,,,,143.0,143.0,,,149.0,148.0,1.0,,44.0,,,,44.0,71.0,,,,133.0,77.0,56.0,251.0,5311.0,7521.0,40.0,,2.2,,,,,,,,
466.0,2006,,,153.0,322.0,1.0,,6.0,,153.0,39.0,19.0,2.0,86.0,,153.0,,,,,,153.0,153.0,,,175.4,175.0,0.4,,47.0,,,,47.0,112.0,,,,196.0,120.0,76.0,358.0,6011.0,9016.0,40.0,,2.3,,,,,,,,
466.0,2007,,,164.0,384.0,1.0,,10.0,,163.0,29.0,18.0,1.0,104.0,,164.0,,,,,,164.0,164.0,,,227.0,221.0,6.0,,57.0,,,,57.0,124.0,,,,201.0,137.0,64.0,439.0,6842.0,9400.0,40.0,13.9,2.4,,,,,,,,
466.0,2008,,,,465.0,4.0,,13.0,,190.0,47.0,20.0,5.0,101.0,,190.0,,,190.0,115.7,74.3,,,,,286.0,275.0,11.0,,45.0,,,,45.0,88.0,,,,228.0,147.0,81.0,514.0,7896.0,9768.0,40.0,15.5,2.45,,,,,,,,
466.0,2009,,,,353.0,3.0,,11.0,,160.0,45.0,27.0,1.0,73.0,,160.0,,,160.0,64.0,96.0,160.0,116.0,,44.0,196.0,192.0,4.0,,44.0,,,,44.0,92.0,,,,191.0,102.0,89.0,551.0,8361.0,10498.0,40.0,11.69,2.5,,,,,,,,
466.0,2010,,,,291.0,3.0,,10.0,,169.0,47.0,23.0,3.0,83.0,,169.0,,,169.0,107.0,62.0,169.0,129.0,,40.0,208.0,205.0,3.0,,40.0,,,,40.0,88.0,,,,167.0,111.0,56.0,599.0,8929.0,11181.0,30.0,8.6,2.0,,,,,,,,
466.0,2011,,,,284.0,4.0,,11.0,,160.0,52.0,21.0,3.0,69.0,,160.0,,,160.0,90.0,70.0,160.0,130.0,,30.0,218.0,210.0,8.0,,38.0,,,,38.0,80.0,,,,171.0,119.0,52.0,644.0,9504.0,11892.0,10.0,8.0,2.1,,,,,,,,
466.0,2012,,,32.0,61.0,1.9,1.6,,,100.6,41.0,6.4,4.6,45.1,,134.0,,,134.0,92.0,42.0,134.0,101.0,,33.0,144.0,142.0,2.0,,30.0,,,,30.0,42.0,,,,164.0,102.0,62.0,675.0,9905.0,12319.0,2.27,1.83,0.6,,28.753999999999998,8.554,,,,,20.2
466.0,2013,,,57.0,103.0,1.3,1.6,,,120.8,52.6,6.3,4.2,54.8,,142.0,,,142.0,93.0,49.0,142.0,121.0,,21.0,178.2,178.0,0.2,,34.0,,,,34.0,62.0,,,,189.0,118.0,71.0,659.0,9543.0,12666.0,,,,,31.083,8.883,,,,,22.2
466.0,2014,,,53.0,72.0,2.2,3.4,,,152.1,62.2,7.9,5.0,71.4,,168.0,,,168.0,118.5,49.5,168.0,152.0,,16.0,213.9,212.0,1.9,,23.0,,,,23.0,38.0,,,,231.0,144.0,87.0,707.0,10214.0,14119.0,,,,,31.625,10.525,,,,,21.1
466.0,2015,,,15.0,33.0,2.8,2.3,,,159.20000000000002,73.9,8.5,4.6,67.1,,159.0,,,159.3,114.0,45.3,159.1,159.0,,0.1,186.0,186.0,,,31.0,,,,31.0,30.0,,,,207.0,150.0,57.0,723.0,10773.0,14813.0,,,,,,13.271,,,,,
466.0,2016,,,41.5,70.4,2.0,3.4,,,173.29999999999998,94.8,6.6,6.0,60.5,,173.0,,,173.2,163.5,9.7,173.2,173.2,,,201.6,201.0,0.6,,26.0,,,,26.0,40.4,,,,213.0,157.0,56.0,750.0,11023.0,16963.0,,,,,,,,,,,
466.0,2017,,,11.0,26.0,3.5,2.6,,,192.9,88.2,9.1,5.2,84.3,,193.0,,,193.29999999999998,137.7,55.6,193.0,193.0,,,207.4,207.0,0.4,,24.0,,,,24.0,36.0,,,,221.0,160.0,61.0,782.0,11277.0,17264.0,,,,,,,,,,,
466.0,2018,,,14.0,34.0,3.5,3.0,,,202.7,98.5,10.7,6.3,80.7,,203.0,,,,,,203.0,203.0,,,231.0,227.0,4.0,,24.5,,,,24.5,37.0,,,,255.0,179.0,76.0,765.0,11567.0,17764.0,,,,,,,,,,,
466.0,2019,,,15.0,35.0,4.0,2.9,,,217.1,99.2,10.3,5.9,94.8,,217.0,,,217.1,155.1,62.0,217.0,217.0,,,235.0,235.0,,,23.0,,,,23.0,37.0,,,,260.0,195.0,65.0,800.0,11283.0,16236.0,,,,,,,,,,,
466.0,2020,,,7.9,22.4,1.0,0.5,0.3,,75.2,29.5,2.0,0.7,41.2,,75.0,,,75.1,69.3,5.8,75.0,75.0,,,82.3,82.0,0.3,,22.5,,,,22.5,44.6,,,,155.0,125.0,30.0,832.0,11256.0,16002.0,,,,,,,,,,,
466.0,2021,,,45.8,56.4,1.8,2.9,67.7,67.0,168.0,46.7,7.7,4.5,36.7,,168.0,,,168.10000000000002,159.3,8.8,168.0,168.0,,,191.3,190.0,1.3,,42.8,,,,42.8,52.3,,,,249.0,164.0,85.0,911.0,12393.0,17170.0,,,,,,,,,,,
466.0,2022,,,36.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,23.7,,,,23.7,32.9,,,,,,,985.0,13914.0,18790.0,,,,,,,,,,,
470.0,1995,1116.0,10919.0,808.0,7632.0,39.0,1.0,7.0,,1116.0,5.0,17.0,11.0,1036.0,1193.0,1116.0,77.0,77.0,,,,1116.0,1039.0,77.0,,813.0,656.0,157.0,,,,,,,,,163.0,,237.0,214.0,23.0,,,37308.0,,56.04,,,,,,,,,
